CO_UF,NO_UF,CO_MUNICIPIO,NO_MUNICIPIO,DEPENDENCIA_ADM,LOCALIZACAO,MEDIA_5_LP,MEDIA_5_MT,MEDIA_9_LP,MEDIA_9_MT,MEDIA_12_LP,MEDIA_12_MT,nivel_0_LP5,nivel_1_LP5,nivel_2_LP5,nivel_3_LP5,nivel_4_LP5,nivel_5_LP5,nivel_6_LP5,nivel_7_LP5,nivel_8_LP5,nivel_9_LP5,nivel_0_MT5,nivel_1_MT5,nivel_2_MT5,nivel_3_MT5,nivel_4_MT5,nivel_5_MT5,nivel_6_MT5,nivel_7_MT5,nivel_8_MT5,nivel_9_MT5,nivel_10_MT5,nivel_0_LP9,nivel_1_LP9,nivel_2_LP9,nivel_3_LP9,nivel_4_LP9,nivel_5_LP9,nivel_6_LP9,nivel_7_LP9,nivel_8_LP9,nivel_0_MT9,nivel_1_MT9,nivel_2_MT9,nivel_3_MT9,nivel_4_MT9,nivel_5_MT9,nivel_6_MT9,nivel_7_MT9,nivel_8_MT9,nivel_9_MT9,nivel_0_LP12,nivel_1_LP12,nivel_2_LP12,nivel_3_LP12,nivel_4_LP12,nivel_5_LP12,nivel_6_LP12,nivel_7_LP12,nivel_8_LP12,nivel_0_MT12,nivel_1_MT12,nivel_2_MT12,nivel_3_MT12,nivel_4_MT12,nivel_5_MT12,nivel_6_MT12,nivel_7_MT12,nivel_8_MT12,nivel_9_MT12,nivel_10_MT12
24,Rio Grande do Norte,2403251,Parnamirim,"Total - Federal, Estadual e Municipal",Urbana,198,"204,67","246,9","245,9","281,93","283,43","5,08","11,17","16,92",20,"17,32","15,34","8,4","4,32","1,4","0,05","1,89","6,34","16,6","23,43","21,64","15,5","8,65","4,23","1,37","0,35",0,"18,81","15,1","15,9","19,25","16,72","9,5","3,97","0,74",0,"19,14","13,84","20,14","18,78","15,08","7,91","3,77","0,89","0,45",0,"21,99","13,07","18,04","18,25","17,26","8,48","2,91",0,0,"22,96","13,09","19,09","18,71","15,78","7,65","2,31","0,27","0,12",0,0
24,Rio Grande do Norte,2403251,Parnamirim,"Total - Federal, Estadual, Municipal e Privada",Total,198,"204,67","246,58","245,66","279,64","281,3","5,08","11,17","16,92",20,"17,32","15,34","8,4","4,32","1,4","0,05","1,89","6,34","16,6","23,43","21,64","15,5","8,65","4,23","1,37","0,35",0,"18,91","15,13","16,19","19,13","16,59","9,44","3,89","0,72",0,"19,16","14,16","19,94","18,94","14,91","7,82","3,76","0,87","0,44",0,"22,73","13,44","18,71","17,63","16,71","8,08","2,68",0,0,"23,47","13,6","19,07","19,07","15,11","7,05","2,27","0,25","0,11",0,0
24,Rio Grande do Norte,2403251,Parnamirim,"Total - Federal, Estadual, Municipal e Privada",Urbana,198,"204,67","246,9","245,9","281,93","283,43","5,08","11,17","16,92",20,"17,32","15,34","8,4","4,32","1,4","0,05","1,89","6,34","16,6","23,43","21,64","15,5","8,65","4,23","1,37","0,35",0,"18,81","15,1","15,9","19,25","16,72","9,5","3,97","0,74",0,"19,14","13,84","20,14","18,78","15,08","7,91","3,77","0,89","0,45",0,"21,99","13,07","18,04","18,25","17,26","8,48","2,91",0,0,"22,96","13,09","19,09","18,71","15,78","7,65","2,31","0,27","0,12",0,0
24,Rio Grande do Norte,2412005,São Gonçalo do Amarante,Estadual,Total,"179,96","186,38","232,07","231,87","248,04","236,85","11,06","14,86","21,2","19,01","19,77","8,37","3,48","2,26",0,0,"7,28","8,45","29,27","19,71","21,96","6,91","5,22",0,0,"1,18",0,"26,36","15,22","26,14","15,85","10,95","3,42","2,06",0,0,"23,75","23,29","17,55","19,23","10,61","4,3","1,27",0,0,0,"36,28","23,2","16,88","13,29","6,79","2,19","1,14","0,23",0,"48,15","18,37","16,25","9,48","5,06","2,47","0,22",0,0,0,0
24,Rio Grande do Norte,2412005,São Gonçalo do Amarante,Estadual,Urbana,"179,96","186,38","232,07","231,87","249,81","238,46","11,06","14,86","21,2","19,01","19,77","8,37","3,48","2,26",0,0,"7,28","8,45","29,27","19,71","21,96","6,91","5,22",0,0,"1,18",0,"26,36","15,22","26,14","15,85","10,95","3,42","2,06",0,0,"23,75","23,29","17,55","19,23","10,61","4,3","1,27",0,0,0,"36,16","20,99","17,83","13,83","7,23","2,43","1,27","0,26",0,"47,43","17,56","16,79","9,6","5,63","2,75","0,24",0,0,0,0
24,Rio Grande do Norte,2412005,São Gonçalo do Amarante,Municipal,Rural,"176,29","187,07","228,42","227,42",,,"14,1","19,07","20,27","17,11","11,58","10,24","5,01","1,88","0,73",0,"5,07","12,69","22,79","25,77","16,36","9,94","6,25","0,68","0,25","0,21",0,"26,22","21,1","22,31","15,39","8,34","4,97","1,25","0,42",0,"27,11","20,69","20,99","16,17","11,79","2,87","0,39",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2412005,São Gonçalo do Amarante,Municipal,Total,"178,46","191,27","230,1","229,43",,,"11,58","18,93","21,28","16,74","13,85","10,71","4,98","1,36","0,47","0,1","3,18","10,37","22,42","25,75","19,02","11,62","5,28","1,67","0,5","0,18",0,"24,88","21,77","20,99","16,77","9,43","4,7","1,09","0,36",0,24,"21,85","22,1","17,88","11,06","2,58","0,53",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2412005,São Gonçalo do Amarante,Municipal,Urbana,"179,87","193,99","231,38","230,96",,,"9,95","18,84","21,94","16,5","15,31","11,02","4,95","1,02","0,3","0,16","1,96","8,86","22,19","25,73","20,75","12,7","4,66","2,32","0,66","0,16",0,"23,85","22,28","19,98","17,83","10,27","4,5","0,97","0,32",0,"21,64","22,73","22,94","19,19","10,51","2,35","0,64",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2412005,São Gonçalo do Amarante,Total - Estadual e Municipal,Rural,"176,29","187,07","228,42","227,42",,,"14,1","19,07","20,27","17,11","11,58","10,24","5,01","1,88","0,73",0,"5,07","12,69","22,79","25,77","16,36","9,94","6,25","0,68","0,25","0,21",0,"26,22","21,1","22,31","15,39","8,34","4,97","1,25","0,42",0,"27,11","20,69","20,99","16,17","11,79","2,87","0,39",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2412005,São Gonçalo do Amarante,Total - Estadual e Municipal,Total,"178,57","190,92","230,65","230,11","248,04","236,85","11,55","18,64","21,28","16,9","14,28","10,54","4,87","1,42","0,44","0,09","3,48","10,23","22,92","25,31","19,23","11,28","5,28","1,55","0,46","0,26",0,"25,29","19,94","22,43","16,52","9,86","4,34","1,36","0,26",0,"23,93","22,25","20,83","18,26","10,94","3,06","0,74",0,0,0,"36,28","23,2","16,88","13,29","6,79","2,19","1,14","0,23",0,"48,15","18,37","16,25","9,48","5,06","2,47","0,22",0,0,0,0
24,Rio Grande do Norte,2412005,São Gonçalo do Amarante,Total - Estadual e Municipal,Urbana,"179,88","193,12","231,66","231,33","249,81","238,46","10,08","18,39","21,86","16,79","15,82","10,72","4,78","1,16","0,27","0,14","2,57","8,82",23,"25,05","20,88","12,04","4,73","2,05","0,58","0,28",0,"24,87","19,42","22,48","17,03","10,54","4,06","1,41","0,19",0,"22,5","22,96","20,76","19,21","10,55","3,14","0,89",0,0,0,"36,16","20,99","17,83","13,83","7,23","2,43","1,27","0,26",0,"47,43","17,56","16,79","9,6","5,63","2,75","0,24",0,0,0,0
24,Rio Grande do Norte,2412005,São Gonçalo do Amarante,"Total - Federal, Estadual e Municipal",Rural,"176,29","187,07","228,42","227,42",,,"14,1","19,07","20,27","17,11","11,58","10,24","5,01","1,88","0,73",0,"5,07","12,69","22,79","25,77","16,36","9,94","6,25","0,68","0,25","0,21",0,"26,22","21,1","22,31","15,39","8,34","4,97","1,25","0,42",0,"27,11","20,69","20,99","16,17","11,79","2,87","0,39",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2412005,São Gonçalo do Amarante,"Total - Federal, Estadual e Municipal",Total,"178,57","190,92","230,65","230,11","267,89","261,61","11,55","18,64","21,28","16,9","14,28","10,54","4,87","1,42","0,44","0,09","3,48","10,23","22,92","25,31","19,23","11,28","5,28","1,55","0,46","0,26",0,"25,29","19,94","22,43","16,52","9,86","4,34","1,36","0,26",0,"23,93","22,25","20,83","18,26","10,94","3,06","0,74",0,0,0,"36,28","23,2","16,88","13,29","6,79","2,19","1,14","0,23",0,"48,15","18,37","16,25","9,48","5,06","2,47","0,22",0,0,0,0
24,Rio Grande do Norte,2412005,São Gonçalo do Amarante,"Total - Federal, Estadual e Municipal",Urbana,"179,88","193,12","231,66","231,33","270,65","264,63","10,08","18,39","21,86","16,79","15,82","10,72","4,78","1,16","0,27","0,14","2,57","8,82",23,"25,05","20,88","12,04","4,73","2,05","0,58","0,28",0,"24,87","19,42","22,48","17,03","10,54","4,06","1,41","0,19",0,"22,5","22,96","20,76","19,21","10,55","3,14","0,89",0,0,0,"36,16","20,99","17,83","13,83","7,23","2,43","1,27","0,26",0,"47,43","17,56","16,79","9,6","5,63","2,75","0,24",0,0,0,0
24,Rio Grande do Norte,2412005,São Gonçalo do Amarante,"Total - Federal, Estadual, Municipal e Privada",Rural,"176,29","187,07","228,42","227,42",,,"14,1","19,07","20,27","17,11","11,58","10,24","5,01","1,88","0,73",0,"5,07","12,69","22,79","25,77","16,36","9,94","6,25","0,68","0,25","0,21",0,"26,22","21,1","22,31","15,39","8,34","4,97","1,25","0,42",0,"27,11","20,69","20,99","16,17","11,79","2,87","0,39",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2412005,São Gonçalo do Amarante,"Total - Federal, Estadual, Municipal e Privada",Total,"178,57","190,92","230,65","230,11","267,89","261,61","11,55","18,64","21,28","16,9","14,28","10,54","4,87","1,42","0,44","0,09","3,48","10,23","22,92","25,31","19,23","11,28","5,28","1,55","0,46","0,26",0,"25,29","19,94","22,43","16,52","9,86","4,34","1,36","0,26",0,"23,93","22,25","20,83","18,26","10,94","3,06","0,74",0,0,0,"36,28","23,2","16,88","13,29","6,79","2,19","1,14","0,23",0,"48,15","18,37","16,25","9,48","5,06","2,47","0,22",0,0,0,0
24,Rio Grande do Norte,2412005,São Gonçalo do Amarante,"Total - Federal, Estadual, Municipal e Privada",Urbana,"179,88","193,12","231,66","231,33","270,65","264,63","10,08","18,39","21,86","16,79","15,82","10,72","4,78","1,16","0,27","0,14","2,57","8,82",23,"25,05","20,88","12,04","4,73","2,05","0,58","0,28",0,"24,87","19,42","22,48","17,03","10,54","4,06","1,41","0,19",0,"22,5","22,96","20,76","19,21","10,55","3,14","0,89",0,0,0,"36,16","20,99","17,83","13,83","7,23","2,43","1,27","0,26",0,"47,43","17,56","16,79","9,6","5,63","2,75","0,24",0,0,0,0
24,Rio Grande do Norte,2412203,São José de Mipibu,Estadual,Rural,"190,31","202,71",,,"250,86","237,22",0,"23,08","30,77","7,69","7,69","15,38","15,38",0,0,0,0,0,"30,77","15,38","30,77","15,38",0,"7,69",0,0,0,,,,,,,,,,,,,,,,,,,,"37,82","12,82","24,04","6,6","9,55","9,17",0,0,0,"35,71","34,49","13,65","9,55","4,55","2,05",0,0,0,0,0
24,Rio Grande do Norte,2412203,São José de Mipibu,Estadual,Total,"202,23","210,01","223,79","226,97","246,78","236,51","4,75","11,93","13,18","19,32","23,03","8,53","12,09","4,81","2,37",0,0,"3,57","14,37","25,4","19,31","24,22","4,81","4,76","3,56",0,0,"36,63","16,83","19,33","12,67","8,4","3,75","2,4",0,0,"29,94","18,08","18,71","19,94","8,98","3,97","0,38",0,0,0,"35,3","24,38","13,45","11,86","10,2","3,96","0,35","0,49",0,"43,83","21,12","16,33","11,41","4,94","2,38",0,0,0,0,0
24,Rio Grande do Norte,2412203,São José de Mipibu,Estadual,Urbana,"204,44","211,36","225,27","227,82","245,99","236,38","5,63","9,86","9,92","21,48","25,87","7,26","11,48","5,71","2,81",0,0,"4,23","11,33","27,25","17,19","25,86","5,7","4,22","4,22",0,0,"35,18","17,4","20,06","11,85","8,96","3,99","2,56",0,0,"29,71","18,18","17,18","20,72","9,58","4,24","0,4",0,0,0,"34,79","26,74","11,3","12,93","10,34","2,9","0,42","0,59",0,"45,48","18,4","16,87","11,78","5,02","2,45",0,0,0,0,0
24,Rio Grande do Norte,2412203,São José de Mipibu,Municipal,Rural,"173,75","181,6","246,18","241,37",,,"15,04","20,98","19,4","15,95","13,38","8,94","4,95","0,55","0,53","0,28","8,8","13,5","24,15","24,45","15,68","7,98","3,1","2,07","0,27",0,0,"17,46","18,15","19,43","14,02","18,29","7,41","4,42","0,83",0,"20,8","18,49","21,05","16,91","10,28","6,52","4,28","0,83","0,83",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2412203,São José de Mipibu,Municipal,Total,"175,7","185,83","240,93","238,64",,,"13,5","19,64","21,02","17,4","12,64","8,24","6,19","0,51","0,7","0,17","6,86","12,96","23,17","23,64","15,41","11,02","4,51","1,97","0,45",0,0,"19,74","18,67","22,14","12,82","14,83","6,52","4,11","1,17",0,"21,94","20,33","18,31","16,31",12,"6,81","3,23","0,53","0,53",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2412203,São José de Mipibu,Municipal,Urbana,"178,69","192,32",,,,,"11,14","17,58","23,48","19,61","11,52","7,15","8,09","0,46","0,96",0,"3,89","12,15","21,66","22,4",15,"15,69","6,66","1,82","0,73",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2412203,São José de Mipibu,Total - Estadual e Municipal,Rural,"174,32","182,33","241,92","238,78","250,86","237,22","14,52","21,06","19,8","15,66","13,18","9,17","5,31","0,53","0,51","0,27","8,5","13,03","24,38","24,14","16,2","8,24",3,"2,26","0,26",0,0,"21,35","17,21","18,37","15,06","16,55","6,7",4,"0,75",0,"21,99","18,31","23,02","16,1","9,3","5,9","3,87","0,75","0,75",0,"37,82","12,82","24,04","6,6","9,55","9,17",0,0,0,"35,71","34,49","13,65","9,55","4,55","2,05",0,0,0,0,0
24,Rio Grande do Norte,2412203,São José de Mipibu,Total - Estadual e Municipal,Total,"178,94","188,78","232,05","232,59","246,78","236,51","12,43","18,7","20,06","17,63","13,91","8,27","6,91","1,04","0,9","0,15","6,02","11,82","22,09","23,86","15,89","12,63","4,55","2,31","0,83",0,0,"28,49","17,72","20,68","12,74","11,5","5,08","3,22","0,57",0,"26,09","19,16","18,52","18,19","10,44","5,34","1,75","0,26","0,26",0,"35,3","24,38","13,45","11,86","10,2","3,96","0,35","0,49",0,"43,83","21,12","16,33","11,41","4,94","2,38",0,0,0,0,0
24,Rio Grande do Norte,2412203,São José de Mipibu,Total - Estadual e Municipal,Urbana,"184,58","196,68","226,96","229,4","245,99","236,38","9,88","15,82","20,38","20,04","14,8","7,18","8,87","1,66","1,38",0,3,"10,34","19,3","23,51","15,5","18,02","6,44","2,37","1,53",0,0,"32,17","17,98","21,88","11,54","8,89","4,24","2,82","0,47",0,"28,19","19,6","16,2","19,27","11,02","5,05","0,66",0,0,0,"34,79","26,74","11,3","12,93","10,34","2,9","0,42","0,59",0,"45,48","18,4","16,87","11,78","5,02","2,45",0,0,0,0,0
24,Rio Grande do Norte,2412203,São José de Mipibu,"Total - Federal, Estadual e Municipal",Rural,"174,32","182,33","241,92","238,78","250,86","237,22","14,52","21,06","19,8","15,66","13,18","9,17","5,31","0,53","0,51","0,27","8,5","13,03","24,38","24,14","16,2","8,24",3,"2,26","0,26",0,0,"21,35","17,21","18,37","15,06","16,55","6,7",4,"0,75",0,"21,99","18,31","23,02","16,1","9,3","5,9","3,87","0,75","0,75",0,"37,82","12,82","24,04","6,6","9,55","9,17",0,0,0,"35,71","34,49","13,65","9,55","4,55","2,05",0,0,0,0,0
24,Rio Grande do Norte,2412203,São José de Mipibu,"Total - Federal, Estadual e Municipal",Total,"178,94","188,78","232,05","232,59","246,78","236,51","12,43","18,7","20,06","17,63","13,91","8,27","6,91","1,04","0,9","0,15","6,02","11,82","22,09","23,86","15,89","12,63","4,55","2,31","0,83",0,0,"28,49","17,72","20,68","12,74","11,5","5,08","3,22","0,57",0,"26,09","19,16","18,52","18,19","10,44","5,34","1,75","0,26","0,26",0,"35,3","24,38","13,45","11,86","10,2","3,96","0,35","0,49",0,"43,83","21,12","16,33","11,41","4,94","2,38",0,0,0,0,0
24,Rio Grande do Norte,2412203,São José de Mipibu,"Total - Federal, Estadual e Municipal",Urbana,"184,58","196,68","226,96","229,4","245,99","236,38","9,88","15,82","20,38","20,04","14,8","7,18","8,87","1,66","1,38",0,3,"10,34","19,3","23,51","15,5","18,02","6,44","2,37","1,53",0,0,"32,17","17,98","21,88","11,54","8,89","4,24","2,82","0,47",0,"28,19","19,6","16,2","19,27","11,02","5,05","0,66",0,0,0,"34,79","26,74","11,3","12,93","10,34","2,9","0,42","0,59",0,"45,48","18,4","16,87","11,78","5,02","2,45",0,0,0,0,0
24,Rio Grande do Norte,2412203,São José de Mipibu,"Total - Federal, Estadual, Municipal e Privada",Rural,"174,32","182,33","241,92","238,78","250,86","237,22","14,52","21,06","19,8","15,66","13,18","9,17","5,31","0,53","0,51","0,27","8,5","13,03","24,38","24,14","16,2","8,24",3,"2,26","0,26",0,0,"21,35","17,21","18,37","15,06","16,55","6,7",4,"0,75",0,"21,99","18,31","23,02","16,1","9,3","5,9","3,87","0,75","0,75",0,"37,82","12,82","24,04","6,6","9,55","9,17",0,0,0,"35,71","34,49","13,65","9,55","4,55","2,05",0,0,0,0,0
24,Rio Grande do Norte,2412203,São José de Mipibu,"Total - Federal, Estadual, Municipal e Privada",Total,"178,94","188,78","232,05","232,59","246,78","236,51","12,43","18,7","20,06","17,63","13,91","8,27","6,91","1,04","0,9","0,15","6,02","11,82","22,09","23,86","15,89","12,63","4,55","2,31","0,83",0,0,"28,49","17,72","20,68","12,74","11,5","5,08","3,22","0,57",0,"26,09","19,16","18,52","18,19","10,44","5,34","1,75","0,26","0,26",0,"35,3","24,38","13,45","11,86","10,2","3,96","0,35","0,49",0,"43,83","21,12","16,33","11,41","4,94","2,38",0,0,0,0,0
24,Rio Grande do Norte,2412203,São José de Mipibu,"Total - Federal, Estadual, Municipal e Privada",Urbana,"184,58","196,68","226,96","229,4","245,99","236,38","9,88","15,82","20,38","20,04","14,8","7,18","8,87","1,66","1,38",0,3,"10,34","19,3","23,51","15,5","18,02","6,44","2,37","1,53",0,0,"32,17","17,98","21,88","11,54","8,89","4,24","2,82","0,47",0,"28,19","19,6","16,2","19,27","11,02","5,05","0,66",0,0,0,"34,79","26,74","11,3","12,93","10,34","2,9","0,42","0,59",0,"45,48","18,4","16,87","11,78","5,02","2,45",0,0,0,0,0
24,Rio Grande do Norte,2414803,Vera Cruz,Estadual,Rural,"176,51","181,98",,,,,"6,25","28,13","6,25","34,38","15,63","9,38",0,0,0,0,"3,13","15,63",25,"21,88",25,"9,38",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2414803,Vera Cruz,Estadual,Total,"176,51","181,98",,,,,"6,25","28,13","6,25","34,38","15,63","9,38",0,0,0,0,"3,13","15,63",25,"21,88",25,"9,38",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2414803,Vera Cruz,Municipal,Rural,"170,24","180,86","226,12","232,19",,,"15,17","20,87","22,01","17,41","13,06","7,65","3,83",0,0,0,"8,18","14,44","24,39","16,99","22,03","10,28","2,46","1,23",0,0,0,"22,22","34,37","13,13","19,17","11,11",0,0,0,0,"24,76","32,81","13,65","10,59","13,65","2,53",0,"2,01",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2414803,Vera Cruz,Municipal,Total,"169,63","180,77","221,69","224,85",,,"14,57","24,26","23,04","14,36",12,"5,71","4,45","1,09","0,52",0,"6,85","18,29","21,24","20,74","18,8","9,14","3,27","1,66",0,0,0,"31,22","27,66","12,93","17,12","7,73","3,34",0,0,0,"32,48","26,88","13,27","10,81","9,85","4,6","1,11",1,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2414803,Vera Cruz,Municipal,Urbana,"169,09","180,69","217,34","217,64",,,"14,05","27,24","23,95","11,68","11,08",4,"4,99","2,04","0,97",0,"5,68","21,68","18,47","24,04","15,97","8,14","3,98","2,04",0,0,0,"40,07","21,05","12,73","15,11","4,41","6,62",0,0,0,"40,07","21,05","12,9","11,03","6,11","6,62","2,21",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2414803,Vera Cruz,Total - Estadual e Municipal,Rural,"172,08","181,19","224,02","234,65",,,"12,55",23,"17,39","22,39","13,81","8,16","2,7",0,0,0,"6,7","14,79","24,57","18,42","22,9","10,02","1,74","0,87",0,0,0,"27,77","29,44","13,03","20,6","9,16",0,0,0,0,"19,8","31,23","14,68","16,96","13,33","2,82",0,"1,17",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2414803,Vera Cruz,Total - Estadual e Municipal,Total,"170,75","180,97","221,54","228,32",,,"13,22","24,89","20,31","17,61","12,59","6,3","3,72","0,91","0,43",0,"6,25","17,86","21,85","20,93","19,81","9,18","2,74","1,39",0,0,0,"32,34","26,32","12,92","18,56","7,4","2,46",0,0,0,"27,33","27,45","14,02","14,75","10,65","4,24","0,82","0,74",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2414803,Vera Cruz,Total - Estadual e Municipal,Urbana,"169,09","180,69","217,34","217,64",,,"14,05","27,24","23,95","11,68","11,08",4,"4,99","2,04","0,97",0,"5,68","21,68","18,47","24,04","15,97","8,14","3,98","2,04",0,0,0,"40,07","21,05","12,73","15,11","4,41","6,62",0,0,0,"40,07","21,05","12,9","11,03","6,11","6,62","2,21",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2414803,Vera Cruz,"Total - Federal, Estadual e Municipal",Rural,"172,08","181,19","224,02","234,65",,,"12,55",23,"17,39","22,39","13,81","8,16","2,7",0,0,0,"6,7","14,79","24,57","18,42","22,9","10,02","1,74","0,87",0,0,0,"27,77","29,44","13,03","20,6","9,16",0,0,0,0,"19,8","31,23","14,68","16,96","13,33","2,82",0,"1,17",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2414803,Vera Cruz,"Total - Federal, Estadual e Municipal",Total,"170,75","180,97","221,54","228,32",,,"13,22","24,89","20,31","17,61","12,59","6,3","3,72","0,91","0,43",0,"6,25","17,86","21,85","20,93","19,81","9,18","2,74","1,39",0,0,0,"32,34","26,32","12,92","18,56","7,4","2,46",0,0,0,"27,33","27,45","14,02","14,75","10,65","4,24","0,82","0,74",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2414803,Vera Cruz,"Total - Federal, Estadual e Municipal",Urbana,"169,09","180,69","217,34","217,64",,,"14,05","27,24","23,95","11,68","11,08",4,"4,99","2,04","0,97",0,"5,68","21,68","18,47","24,04","15,97","8,14","3,98","2,04",0,0,0,"40,07","21,05","12,73","15,11","4,41","6,62",0,0,0,"40,07","21,05","12,9","11,03","6,11","6,62","2,21",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2414803,Vera Cruz,"Total - Federal, Estadual, Municipal e Privada",Rural,"172,08","181,19","224,02","234,65",,,"12,55",23,"17,39","22,39","13,81","8,16","2,7",0,0,0,"6,7","14,79","24,57","18,42","22,9","10,02","1,74","0,87",0,0,0,"27,77","29,44","13,03","20,6","9,16",0,0,0,0,"19,8","31,23","14,68","16,96","13,33","2,82",0,"1,17",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2414803,Vera Cruz,"Total - Federal, Estadual, Municipal e Privada",Total,"170,75","180,97","221,54","228,32",,,"13,22","24,89","20,31","17,61","12,59","6,3","3,72","0,91","0,43",0,"6,25","17,86","21,85","20,93","19,81","9,18","2,74","1,39",0,0,0,"32,34","26,32","12,92","18,56","7,4","2,46",0,0,0,"27,33","27,45","14,02","14,75","10,65","4,24","0,82","0,74",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2414803,Vera Cruz,"Total - Federal, Estadual, Municipal e Privada",Urbana,"169,09","180,69","217,34","217,64",,,"14,05","27,24","23,95","11,68","11,08",4,"4,99","2,04","0,97",0,"5,68","21,68","18,47","24,04","15,97","8,14","3,98","2,04",0,0,0,"40,07","21,05","12,73","15,11","4,41","6,62",0,0,0,"40,07","21,05","12,9","11,03","6,11","6,62","2,21",0,0,0,,,,,,,,,,,,,,,,,,,,
