,ID_SAEB,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_LP,IN_PREENCHIMENTO_MT,IN_PRESENCA_LP,IN_PRESENCA_MT,ID_CADERNO_LP,ID_BLOCO_1_LP,ID_BLOCO_2_LP,NU_BLOCO_1_ABERTA_LP,NU_BLOCO_2_ABERTA_LP,ID_CADERNO_MT,ID_BLOCO_1_MT,ID_BLOCO_2_MT,NU_BLOCO_1_ABERTA_MT,NU_BLOCO_2_ABERTA_MT,TX_RESP_BLOCO1_LP,TX_RESP_BLOCO2_LP,CO_CONCEITO_Q1_LP,CO_CONCEITO_Q2_LP,CO_RESPOSTA_TEXTO,CO_CONCEITO_PROPOSITO,CO_CONCEITO_ELEMENTO,CO_CONCEITO_SEGMENTACAO,CO_TEXTO_GRAFIA,TX_RESP_BLOCO1_MT,TX_RESP_BLOCO2_MT,CO_CONCEITO_Q1_MT,CO_CONCEITO_Q2_MT,IN_PROFICIENCIA_LP,IN_PROFICIENCIA_MT,IN_AMOSTRA,ESTRATO,PESO_ALUNO_LP,PROFICIENCIA_LP,ERRO_PADRAO_LP,PROFICIENCIA_LP_SAEB,ERRO_PADRAO_LP_SAEB,PESO_ALUNO_MT,PROFICIENCIA_MT,ERRO_PADRAO_MT,PROFICIENCIA_MT_SAEB,ERRO_PADRAO_MT_SAEB
35909,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38648166,1,0,0,0,0,3,3,4,3,4,3,3,4,3,4,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24312,,,,,,,,,,
35910,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666379,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCBCBCD,BCDADBBC,B,A,TX,B,C,A,A,CAADAADCB,AAADDDCAB,0,0,1,1,1,24312,18.314053241,-0.515638,0.30963,719.653259,17.155461,18.071753966,-1.899092,0.468496,641.285701,26.483924
35911,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666380,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,BCBBCDCA,BBCBCDCD,C,B,NL,*,*,*,*,CDCBCCDBA,ACACDBBAC,0,0,1,1,1,24312,18.314053241,-1.774927,0.372386,649.880679,20.632541,18.071753966,-2.193385,0.45976,624.649415,25.990081
35912,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666381,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCABDCA,BCDBDABC,B,A,NL,*,*,*,*,CACDDBDAB,ACDCCBDAB,0,0,1,1,1,24312,18.314053241,-0.85054,0.287594,701.097569,15.934528,18.071753966,-1.626092,0.474447,656.7183,26.820332
35913,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666382,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCBCDCD,BCDBCABD,A,A,TX,A,A,A,A,CBCDCABCB,AACAB*BBB,0,0,1,1,1,24312,18.314053241,1.016058,0.513144,804.51891,28.431425,18.071753966,-0.568804,0.418468,716.486441,23.655857
35914,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666383,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCBCBCD,BCDBCDBD,A,A,TX,A,B,B,A,CBCACABCA,AACCCDBAA,0,0,1,1,1,24312,18.314053241,0.468017,0.421207,774.15397,23.337533,18.071753966,-1.238623,0.448212,678.621794,25.337276
35915,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666384,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCBCDBD,BCABCCCD,A,A,NL,*,*,*,*,CBCDDDDAB,AACCDABCA,0,20,1,1,1,24312,18.314053241,-0.061492,0.380678,744.815821,21.09197,18.071753966,-0.743983,0.405548,706.58363,22.925494
35916,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666385,1,0,0,0,0,3,3,4,3,4,3,3,4,3,4,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24312,,,,,,,,,,
35917,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666386,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCBCDBD,BCDBCABD,B,A,TX,B,C,A,A,CBCDDDBCB,AACACBDBB,11,11,1,1,1,24312,18.314053241,0.362659,0.409364,768.31647,22.681356,18.071753966,0.74746,0.396741,790.894409,22.427637
35918,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666387,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCBCDCD,BCDBCDBD,A,A,TX,A,B,A,A,DBCDDDBCB,AACACBDBB,11,0,1,1,1,24312,18.314053241,1.307232,0.573049,820.651792,31.750541,18.071753966,0.345487,0.422775,768.171008,23.899331
35919,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666388,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,DDCBCBCA,BCDDCAAD,A,A,NL,*,*,*,*,CACDDCDCC,AADDDBABC,0,0,1,1,1,24312,18.314053241,-0.608687,0.323984,714.497755,17.950764,18.071753966,-1.259943,0.429299,677.416582,24.26813
35920,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666389,1,0,1,0,1,3,3,4,3,4,3,3,4,3,4,........,........,D,D,BR,.,.,.,.,ACCDDDCCB,AADCCBDBB,11,0,0,1,1,24312,,,,,,18.071753966,-0.754876,0.498073,705.967852,28.155902
35921,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666390,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCBCDCD,ACDBADDD,C,C,NL,*,*,*,*,CCCADCDAA,ABCACBACA,0,0,1,1,1,24312,18.314053241,-0.981048,0.350668,693.8666,19.429226,18.071753966,-1.418023,0.452364,668.480372,25.571987
35922,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666391,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCBCDCA,BCDBCDDD,A,A,TX,B,C,A,A,CBCDDDBBB,CACADBDBB,0,20,1,1,1,24312,18.314053241,0.340563,0.403868,767.092212,22.376843,18.071753966,0.189224,0.427206,759.337513,24.149814
35923,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666392,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCBCDCC,BCDBCDBD,A,A,TX,B,C,A,A,CBCDDAACC,CACBDBDBB,0,20,1,1,1,24312,18.314053241,0.609126,0.445856,781.972302,24.703244,18.071753966,-0.350189,0.427606,728.844674,24.172426
35924,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666393,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCBCDBD,BCDBCDBD,B,A,TX,B,C,B,A,CBCDDABAB,AACACBCCC,0,0,1,1,1,24312,18.314053241,0.521452,0.439522,777.114608,24.3523,18.071753966,-0.572205,0.441422,716.294183,24.95344
35925,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666394,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,BDCACADB,BCDBCCBA,A,B,NL,*,*,*,*,CBCDCABAC,AACADBBAB,0,0,1,1,1,24312,18.314053241,-0.818068,0.292241,702.896723,16.192001,18.071753966,-0.816909,0.447082,702.461147,25.273397
35926,2019,2,24,6312182,2,61259518,3,1,1129990,1,2,38666395,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCBCBBD,BCDBCBAA,B,B,NL,*,*,*,*,CBCCDADAC,AABDDADBB,0,0,1,1,1,24312,18.314053241,-0.606526,0.309601,714.617488,17.153855,18.071753966,-1.111805,0.420956,685.790774,23.796503
35927,2019,2,24,6312182,2,61265415,4,2,1177984,2,2,41817067,1,1,1,1,1,5,5,6,5,6,5,5,6,5,6,BABCBBAD,CCAACBBB,B,A,NL,*,*,*,*,ADCCDCBBC,DDDDABBAC,11,2,1,1,1,24422,5.7272727273,-0.442916,0.323636,723.682518,17.931482,6.3,-1.207391,0.429686,680.387329,24.290007
35928,2019,2,24,6312182,2,61265415,4,2,1177984,2,2,41817068,1,0,0,0,0,5,5,6,5,6,5,5,6,5,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24422,,,,,,,,,,
35929,2019,2,24,6312182,2,61265415,4,2,1177984,2,2,41817069,1,1,1,1,1,5,5,6,5,6,5,5,6,5,6,BCBCBBAA,CCAABABB,A,A,TX,A,B,B,A,ABBCDCDBC,DABCBDCAB,21,2,1,1,1,24422,5.7272727273,-0.201051,0.314258,737.083369,17.411882,6.3,0.631728,0.429765,784.352117,24.294473
35930,2019,2,24,6312182,2,61265415,4,2,1177984,2,2,41817070,1,1,1,1,1,5,5,6,5,6,5,5,6,5,6,BCBCBDDA,CCAACDCB,B,A,TX,A,B,A,A,ABBCCCDBA,DABCBCAAB,21,2,1,1,1,24422,5.7272727273,0.198637,0.36596,759.228614,20.2765,6.3,1.304246,0.524198,822.369337,29.632739
35931,2019,2,24,6312182,2,61265415,4,2,1177984,2,2,41817071,1,1,1,1,1,5,5,6,5,6,5,5,6,5,6,BCBCBADB,CCAAADAB,A,A,TX,B,C,A,A,DBBCDCDBC,DABCBDAAA,21,0,1,1,1,24422,5.7272727273,0.051388,0.342313,751.070087,18.966306,6.3,0.336808,0.434532,767.680387,24.56395
35932,2019,2,24,6312182,2,61265415,4,2,1177984,2,2,41817072,1,1,1,1,1,5,5,6,5,6,5,5,6,5,6,BCBABBAD,CCAABAAB,A,A,NL,*,*,*,*,ABBCDBDBA,DDACCACAB,21,0,1,1,1,24422,5.7272727273,-0.323763,0.323298,730.284348,17.912755,6.3,-0.388746,0.393755,726.66506,22.25884
35933,2019,2,24,6312182,2,61265415,4,2,1177984,2,2,41817073,1,1,1,1,1,5,5,6,5,6,5,5,6,5,6,BCBCBDCD,CCAACDDB,A,A,TX,A,A,A,A,DBBCCCCBA,DABCBDCAA,21,2,1,1,1,24422,5.7272727273,0.96423,0.461269,801.647311,25.557222,6.3,0.036129,0.423942,750.683103,23.965301
35934,2019,2,24,6312182,2,61265415,4,2,1177984,2,2,41817074,1,1,0,1,0,5,5,6,5,6,5,5,6,5,6,BCBCBDCD,CCAACDAB,B,A,TX,A,B,A,A,.........,.........,.,.,1,0,1,24422,5.7272727273,0.318882,0.373557,765.890948,20.697422,,,,,
35935,2019,2,24,6312182,2,61265415,4,2,1177984,2,2,41817075,0,1,1,1,1,5,5,6,5,6,5,5,6,5,6,BCBCBABD,CCAABADB,B,B,TX,B,C,B,A,BBCACBABC,DABCABAAB,0,2,1,1,1,24422,,-0.361549,0.30657,728.190764,16.985918,,-0.760739,0.419765,705.636419,23.729176
35936,2019,2,24,6312182,2,61265415,4,2,1177984,2,2,41817076,1,1,1,1,1,5,5,6,5,6,5,5,6,5,6,BCBCBADD,CCAACDAB,A,A,TX,A,B,A,A,AABCCABBA,DABCCCBAB,21,2,1,1,1,24422,5.7272727273,0.946953,0.46057,800.690056,25.518493,6.3,-0.081737,0.385581,744.020177,21.796766
35937,2019,2,24,6312182,2,61265415,4,2,1177984,2,2,41818170,0,0,0,0,0,5,5,6,5,6,5,5,6,5,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24422,,,,,,,,,,
35938,2019,2,24,6312182,2,61265415,4,2,1177984,2,2,41818171,1,1,1,1,1,5,5,6,5,6,5,5,6,5,6,BCBCDBAD,CCAACDDB,B,A,NL,*,*,*,*,ABBBDADBC,DABCBDBAA,21,2,1,1,1,24422,5.7272727273,-0.108762,0.355623,742.196764,19.703765,6.3,-0.020991,0.393721,747.454128,22.256918
35939,2019,2,24,6312182,2,61265415,4,2,1177984,2,2,41818172,1,0,0,0,0,5,5,6,5,6,5,5,6,5,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24422,,,,,,,,,,
35940,2019,2,24,6312182,2,61265415,4,2,1177984,2,2,41818173,1,0,0,0,0,5,5,6,5,6,5,5,6,5,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24422,,,,,,,,,,
35941,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41197917,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDBCCBD,BCBCBAAD,A,A,TX,B,C,A,A,AACACDDAB,ABBCCADCA,0,21,1,1,1,24222,8.0689655172,0.486659,0.397858,775.186855,22.043851,7.5483870968,-0.17099,0.420638,738.974734,23.778527
35942,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41197918,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BABBBBAB,ACBCDBBB,C,D,NL,*,*,*,*,BACCCABBB,ABCBBDBCC,0,0,1,1,1,24222,8.0689655172,-1.983326,0.398851,638.334056,22.098869,7.5483870968,-1.577967,0.478581,659.43879,27.054025
35943,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198008,1,0,1,0,1,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,AACBDBDBB,ABCCBDCBC,0,11,0,1,1,24222,,,,,,7.5483870968,-0.744053,0.43996,706.579673,24.870793
35944,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198009,1,0,1,0,1,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,AACCDADBC,ABCDCCDBC,0,11,0,1,1,24222,,,,,,7.5483870968,-0.912864,0.417748,697.036843,23.615156
35945,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198010,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDBCBBD,BCBCBCAD,A,A,TX,A,B,B,A,AACACBBBB,ABBCDDDBA,21,21,1,1,1,24222,8.0689655172,0.67988,0.448287,785.892521,24.837937,7.5483870968,1.009893,0.471841,805.729659,26.673016
35946,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198011,1,0,0,0,0,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24222,,,,,,,,,,
35947,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198012,1,0,0,0,0,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24222,,,,,,,,,,
35948,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198013,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDBCCBB,BCBABCAA,B,B,TX,B,C,B,A,AACBDACBB,ACCAADDBC,0,21,1,1,1,24222,8.0689655172,-0.579472,0.311477,716.116451,17.257797,7.5483870968,-1.022026,0.425036,690.865951,24.027144
35949,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198014,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCAAAAAD,AACABBDA,D,D,NL,*,*,*,*,AACCCABCB,ABBCADDBA,0,21,1,1,1,24222,8.0689655172,-2.109682,0.400635,631.333134,22.197714,7.5483870968,-0.361709,0.431658,728.193452,24.401484
35950,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198015,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BBDBCDBB,BCBCBCDA,B,B,TX,B,C,A,A,AABCDDACC,ABBAADDBA,0,21,1,1,1,24222,8.0689655172,-0.482063,0.325678,721.513526,18.044622,7.5483870968,-1.12057,0.424424,685.295291,23.992548
35951,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198016,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDBCBBD,BCBCBCAD,A,A,TX,B,C,A,A,AACACDDBB,ABBCDDDBA,0,21,1,1,1,24222,8.0689655172,0.67988,0.448287,785.892521,24.837937,7.5483870968,0.4673,0.413209,775.057057,23.358568
35952,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198017,1,0,0,0,0,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24222,,,,,,,,,,
35953,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198018,1,0,0,0,0,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24222,,,,,,,,,,
35954,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198019,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDBCBBA,BCBCBCAD,A,A,TX,A,B,A,A,AACADDDBB,ABBBCCDBA,0,21,1,1,1,24222,8.0689655172,0.674742,0.450705,785.607844,24.971909,7.5483870968,0.023491,0.41671,749.968681,23.556478
35955,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198020,1,0,0,0,0,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24222,,,,,,,,,,
35956,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198021,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDBCBBD,BCBCBCBD,A,A,TX,B,C,A,A,AACACBDBB,ABBBDCDBA,0,21,1,1,1,24222,8.0689655172,0.67988,0.448287,785.892521,24.837937,7.5483870968,0.873098,0.477238,797.996683,26.978106
35957,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198022,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BBDBCAAD,BCBCBBAA,A,A,TX,B,C,A,A,AACACCBBB,ABACABDCC,0,0,1,1,1,24222,8.0689655172,-0.173588,0.333335,738.604993,18.468868,7.5483870968,-0.671876,0.448094,710.659815,25.330605
35958,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198023,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDBCBBC,BCBCBACA,A,A,TX,A,B,B,A,AAACCCBBB,ABCCDCBBC,0,11,1,1,1,24222,8.0689655172,0.014585,0.345602,749.030968,19.148538,7.5483870968,-0.724066,0.471843,707.709531,26.673129
35959,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198024,1,0,0,0,0,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24222,,,,,,,,,,
35960,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198025,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDBCBAD,BCBCBAAD,A,B,TX,A,B,A,A,ABCCCDBBB,ABCBCDDBC,0,21,1,1,1,24222,8.0689655172,0.127874,0.358514,755.307896,19.863944,7.5483870968,-0.997356,0.454896,692.260538,25.71512
35961,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198026,1,0,1,0,1,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,ABCBCCBBB,ABCABDBCA,0,21,0,1,1,24222,,,,,,7.5483870968,-1.270521,0.462118,676.818611,26.123378
35962,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198114,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDBCBBB,BCBCBCBA,B,B,TX,A,B,B,A,AACDDDBBB,AACDADBAA,0,0,1,1,1,24222,8.0689655172,-0.4324,0.317632,724.265171,17.598823,7.5483870968,-1.555753,0.456846,660.694541,25.825353
35963,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198115,1,1,0,1,0,4,4,5,4,5,4,4,5,4,5,AAAAADAC,BAAAABDA,C,B,NL,*,*,*,*,.........,.........,.,.,1,0,1,24222,8.0689655172,-2.2021,0.369264,626.212592,20.459562,,,,,
35964,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198366,1,0,0,0,0,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24222,,,,,,,,,,
35965,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198367,1,0,0,0,0,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24222,,,,,,,,,,
35966,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198451,1,0,0,0,0,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24222,,,,,,,,,,
35967,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198452,1,0,0,0,0,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24222,,,,,,,,,,
35968,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198453,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCCDCBBC,BABCBBCA,B,C,NL,*,*,*,*,AACCDA.BB,ABCBBDDBA,0,0,1,1,1,24222,8.0689655172,-1.373323,0.305562,672.132082,16.930068,7.5483870968,-0.987836,0.442829,692.7987,25.032977
35969,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198454,1,0,1,0,1,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,AADCCADBB,ABBBBDDBC,0,21,0,1,1,24222,,,,,,7.5483870968,-0.628502,0.437796,713.111733,24.748463
35970,2019,2,24,6312182,2,61267856,2,2,1220164,1,2,41198455,1,1,0,1,0,4,4,5,4,5,4,4,5,4,5,BCDBCDBD,BCBCBBAA,A,B,TX,A,A,B,A,.........,.........,.,.,1,0,1,24222,8.0689655172,-0.008421,0.346788,747.75629,19.21425,,,,,
35971,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38359825,1,1,0,1,0,2,2,3,2,3,2,2,3,2,3,AACDDBAD,BBDBBDBA,B,D,NL,*,*,*,*,.........,.........,.,.,1,0,1,24312,29.302485186,-1.672299,0.353358,655.56692,19.578269,,,,,
35972,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38359826,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,CACABBAC,BDCBBDBA,B,C,TX,B,C,A,A,CABBDABCA,ABCBABABC,20,12,1,1,1,24312,29.302485186,-1.271606,0.290893,677.767848,16.117313,28.914806346,-1.438693,0.417294,667.311904,23.589492
35973,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38359827,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,AACDDBAD,CDCBCDBA,A,B,TX,B,C,A,A,CBDDDAAAB,CBCDCACCA,0,21,1,1,1,24312,29.302485186,0.162488,0.355545,757.22573,19.699443,28.914806346,-0.441089,0.452036,723.706127,25.553445
35974,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38359828,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,**CCBDBB,CBBBCDAC,A,C,NL,*,*,*,*,CCCADDCBB,BCCBABBCB,0,21,1,1,1,24312,29.302485186,-1.751545,0.357033,651.17619,19.781888,28.914806346,-1.556816,0.453034,660.634449,25.609862
35975,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38359829,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,AACDDBDD,CDCBCDDA,A,A,TX,B,C,A,A,CCDDBDAAA,CBCDDDBAC,0,21,1,1,1,24312,29.302485186,0.362576,0.380236,768.311872,21.067481,28.914806346,0.418903,0.400325,772.32119,22.63024
35976,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38359830,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,BACAAADC,BDCAABBA,A,B,TX,A,B,C,A,CCABDBCCB,BBABCCDAB,23,21,1,1,1,24312,29.302485186,-1.190406,0.2571,682.266841,14.244967,28.914806346,-1.397755,0.421309,669.626115,23.816458
35977,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38360087,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,BACCCAAA,CDCBCABD,A,C,TX,B,C,B,A,CCDDBBDCB,CBCDDCAAA,23,21,1,1,1,24312,29.302485186,-0.905769,0.272042,698.037533,15.072848,28.914806346,-0.15221,0.390024,740.036362,22.047928
35978,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38360088,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,AACDDCDD,CDCBCDAA,A,A,TX,A,A,B,A,CCDDACDAB,CBCDDDBAA,0,21,1,1,1,24312,29.302485186,0.140233,0.343718,755.992663,19.044152,28.914806346,0.406381,0.44188,771.613326,24.97933
35979,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38360089,1,0,0,0,0,2,2,3,2,3,2,2,3,2,3,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24312,,,,,,,,,,
35980,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38360090,1,0,1,0,1,2,2,3,2,3,2,2,3,2,3,........,........,D,D,BR,.,.,.,.,CCDDDBCBA,CCCD*DBAB,0,0,0,1,1,24312,,,,,,28.914806346,-0.968476,0.460317,693.893115,26.021568
35981,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38360091,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,AACCDDDD,CDCBCBCA,A,A,TX,B,C,A,A,CBABAADCA,CBCCDACCB,0,21,1,1,1,24312,29.302485186,-0.381475,0.2981,727.086738,16.516626,28.914806346,-1.033695,0.42509,690.206306,24.030197
35982,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38360092,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,AACACADD,CDCBADAD,A,A,TX,B,C,A,A,CCDDCCACB,CBCDCDCBA,20,12,1,1,1,24312,29.302485186,-0.603712,0.275515,714.773402,15.265274,28.914806346,-0.107856,0.455344,742.543679,25.740446
35983,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38360093,1,1,0,1,0,2,2,3,2,3,2,2,3,2,3,CACCBBAD,CCBBBDAB,D,C,NL,*,*,*,*,.........,.........,.,.,1,0,1,24312,29.302485186,-1.922368,0.36741,641.711515,20.356839,,,,,
35984,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38360094,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,BACCACCA,CDCBCDCB,A,A,TX,A,B,B,A,CCBDBCDAB,CBCDDDBCA,22,21,1,1,1,24312,29.302485186,-0.610711,0.265497,714.385613,14.710214,28.914806346,0.771119,0.443799,792.231844,25.087811
35985,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38360095,1,0,0,0,0,2,2,3,2,3,2,2,3,2,3,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24312,,,,,,,,,,
35986,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38360166,1,0,0,0,0,2,2,3,2,3,2,2,3,2,3,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24312,,,,,,,,,,
35987,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38360167,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,AACCCBCD,CDCBCBAA,A,B,TX,B,C,A,A,CADDBAACB,CBCDCABAA,20,21,1,1,1,24312,29.302485186,-0.553344,0.277453,717.564108,15.372652,28.914806346,-0.327354,0.437282,730.135529,24.719407
35988,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38360168,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,AACDDBAA,CDCBCDCA,A,B,TX,B,C,B,A,CCDDACAAB,CBCDDABAC,23,12,1,1,1,24312,29.302485186,-0.145255,0.307034,740.174821,17.011627,28.914806346,0.134387,0.407999,756.237595,23.064048
35989,2019,2,24,6312182,2,61309190,3,1,1129851,1,2,38360169,1,0,0,0,0,2,2,3,2,3,2,2,3,2,3,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24312,,,,,,,,,,
