CO_UF,NO_UF,CO_MUNICIPIO,NO_MUNICIPIO,DEPENDENCIA_ADM,LOCALIZACAO,MEDIA_5_LP,MEDIA_5_MT,MEDIA_9_LP,MEDIA_9_MT,MEDIA_12_LP,MEDIA_12_MT,nivel_0_LP5,nivel_1_LP5,nivel_2_LP5,nivel_3_LP5,nivel_4_LP5,nivel_5_LP5,nivel_6_LP5,nivel_7_LP5,nivel_8_LP5,nivel_9_LP5,nivel_0_MT5,nivel_1_MT5,nivel_2_MT5,nivel_3_MT5,nivel_4_MT5,nivel_5_MT5,nivel_6_MT5,nivel_7_MT5,nivel_8_MT5,nivel_9_MT5,nivel_10_MT5,nivel_0_LP9,nivel_1_LP9,nivel_2_LP9,nivel_3_LP9,nivel_4_LP9,nivel_5_LP9,nivel_6_LP9,nivel_7_LP9,nivel_8_LP9,nivel_0_MT9,nivel_1_MT9,nivel_2_MT9,nivel_3_MT9,nivel_4_MT9,nivel_5_MT9,nivel_6_MT9,nivel_7_MT9,nivel_8_MT9,nivel_9_MT9,nivel_0_LP12,nivel_1_LP12,nivel_2_LP12,nivel_3_LP12,nivel_4_LP12,nivel_5_LP12,nivel_6_LP12,nivel_7_LP12,nivel_8_LP12,nivel_0_MT12,nivel_1_MT12,nivel_2_MT12,nivel_3_MT12,nivel_4_MT12,nivel_5_MT12,nivel_6_MT12,nivel_7_MT12,nivel_8_MT12,nivel_9_MT12,nivel_10_MT12
24,Rio Grande do Norte,2400109,Acari,Estadual,Total,,,"254,18","251,91","255,59","248,22",,,,,,,,,,,,,,,,,,,,,,"14,61","12,9","17,86","19,4","14,13","13,81","5,44","1,87",0,"20,52","12,58","12,26","23,13","13,97","12,26","5,28",0,0,0,"33,55","17,44","16,11","9,05","10,08","8,39","5,37",0,0,"34,88","19,13","18,47","11,41","5,37","6,03","4,71",0,0,0,0
24,Rio Grande do Norte,2400109,Acari,Estadual,Urbana,,,"254,18","251,91","255,59","248,22",,,,,,,,,,,,,,,,,,,,,,"14,61","12,9","17,86","19,4","14,13","13,81","5,44","1,87",0,"20,52","12,58","12,26","23,13","13,97","12,26","5,28",0,0,0,"33,55","17,44","16,11","9,05","10,08","8,39","5,37",0,0,"34,88","19,13","18,47","11,41","5,37","6,03","4,71",0,0,0,0
24,Rio Grande do Norte,2400109,Acari,Municipal,Total,"228,03","245,28",,,,,"1,73","8,81","8,87","8,91","9,51","25,25","19,73","12,11","5,09",0,"0,84","2,73","6,13","12,54","9,55","20,26","19,81","14,53","9,4","4,2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400109,Acari,Municipal,Urbana,"228,03","245,28",,,,,"1,73","8,81","8,87","8,91","9,51","25,25","19,73","12,11","5,09",0,"0,84","2,73","6,13","12,54","9,55","20,26","19,81","14,53","9,4","4,2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400109,Acari,Total - Estadual e Municipal,Total,"228,03","245,28","254,42","256,85","255,59","248,22","1,73","8,81","8,87","8,91","9,51","25,25","19,73","12,11","5,09",0,"0,84","2,73","6,13","12,54","9,55","20,26","19,81","14,53","9,4","4,2",0,"13,16","15,23","19,98","16,19","13,25","14,08","5,05","3,06",0,"16,14","15,38","12,86","18,93","17,84","11,88","3,95","2,01","1,01",0,"33,55","17,44","16,11","9,05","10,08","8,39","5,37",0,0,"34,88","19,13","18,47","11,41","5,37","6,03","4,71",0,0,0,0
24,Rio Grande do Norte,2400109,Acari,Total - Estadual e Municipal,Urbana,"228,03","245,28","254,42","256,85","255,59","248,22","1,73","8,81","8,87","8,91","9,51","25,25","19,73","12,11","5,09",0,"0,84","2,73","6,13","12,54","9,55","20,26","19,81","14,53","9,4","4,2",0,"13,16","15,23","19,98","16,19","13,25","14,08","5,05","3,06",0,"16,14","15,38","12,86","18,93","17,84","11,88","3,95","2,01","1,01",0,"33,55","17,44","16,11","9,05","10,08","8,39","5,37",0,0,"34,88","19,13","18,47","11,41","5,37","6,03","4,71",0,0,0,0
24,Rio Grande do Norte,2400109,Acari,"Total - Federal, Estadual e Municipal",Total,"228,03","245,28","254,42","256,85","255,59","248,22","1,73","8,81","8,87","8,91","9,51","25,25","19,73","12,11","5,09",0,"0,84","2,73","6,13","12,54","9,55","20,26","19,81","14,53","9,4","4,2",0,"13,16","15,23","19,98","16,19","13,25","14,08","5,05","3,06",0,"16,14","15,38","12,86","18,93","17,84","11,88","3,95","2,01","1,01",0,"33,55","17,44","16,11","9,05","10,08","8,39","5,37",0,0,"34,88","19,13","18,47","11,41","5,37","6,03","4,71",0,0,0,0
24,Rio Grande do Norte,2400109,Acari,"Total - Federal, Estadual e Municipal",Urbana,"228,03","245,28","254,42","256,85","255,59","248,22","1,73","8,81","8,87","8,91","9,51","25,25","19,73","12,11","5,09",0,"0,84","2,73","6,13","12,54","9,55","20,26","19,81","14,53","9,4","4,2",0,"13,16","15,23","19,98","16,19","13,25","14,08","5,05","3,06",0,"16,14","15,38","12,86","18,93","17,84","11,88","3,95","2,01","1,01",0,"33,55","17,44","16,11","9,05","10,08","8,39","5,37",0,0,"34,88","19,13","18,47","11,41","5,37","6,03","4,71",0,0,0,0
24,Rio Grande do Norte,2400109,Acari,"Total - Federal, Estadual, Municipal e Privada",Total,"228,03","245,28","254,42","256,85","255,59","248,22","1,73","8,81","8,87","8,91","9,51","25,25","19,73","12,11","5,09",0,"0,84","2,73","6,13","12,54","9,55","20,26","19,81","14,53","9,4","4,2",0,"13,16","15,23","19,98","16,19","13,25","14,08","5,05","3,06",0,"16,14","15,38","12,86","18,93","17,84","11,88","3,95","2,01","1,01",0,"33,55","17,44","16,11","9,05","10,08","8,39","5,37",0,0,"34,88","19,13","18,47","11,41","5,37","6,03","4,71",0,0,0,0
24,Rio Grande do Norte,2400109,Acari,"Total - Federal, Estadual, Municipal e Privada",Urbana,"228,03","245,28","254,42","256,85","255,59","248,22","1,73","8,81","8,87","8,91","9,51","25,25","19,73","12,11","5,09",0,"0,84","2,73","6,13","12,54","9,55","20,26","19,81","14,53","9,4","4,2",0,"13,16","15,23","19,98","16,19","13,25","14,08","5,05","3,06",0,"16,14","15,38","12,86","18,93","17,84","11,88","3,95","2,01","1,01",0,"33,55","17,44","16,11","9,05","10,08","8,39","5,37",0,0,"34,88","19,13","18,47","11,41","5,37","6,03","4,71",0,0,0,0
24,Rio Grande do Norte,2400208,Açu,Estadual,Total,"175,43","191,38","232,53","228,24","260,76","247,65","13,76","20,51","16,66","20,31","16,44","5,3","3,54","3,48",0,0,"4,29","9,85","24,69","21,36","23,21","9,15","5,68",0,"1,78",0,0,"26,74","21,83","16,07","12,04","15,01","3,36","4,94",0,0,"24,35","21,25","20,89","19,38","12,39","0,79",0,"0,96",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400208,Açu,Estadual,Urbana,"175,43","191,38","232,53","228,24","260,76","247,65","13,76","20,51","16,66","20,31","16,44","5,3","3,54","3,48",0,0,"4,29","9,85","24,69","21,36","23,21","9,15","5,68",0,"1,78",0,0,"26,74","21,83","16,07","12,04","15,01","3,36","4,94",0,0,"24,35","21,25","20,89","19,38","12,39","0,79",0,"0,96",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400208,Açu,Municipal,Rural,"165,72","183,13","217,42","223,28",,,"25,07","23,42","7,73","16,14","15,86","9,06","0,92","1,8",0,0,"4,57","15,77","24,34","25,8","13,76","9,59","3,5","1,82","0,84",0,0,"40,44","20,37","12,79","13,57","7,42","3,12","2,29",0,0,"31,73","19,3","24,53","11,64","8,36","3,3","1,15",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400208,Açu,Municipal,Total,"180,12","190,89","225,63","234,48",,,"12,08","18,38","18,02","17,97","15,36","9,94","4,82","2,25","1,18",0,"2,46","12,26","23,01","27,65","13,97","12,75","5,35","2,09","0,46",0,0,"30,5","18,98","20,85","14,63","9,04","4,9","1,1",0,0,"22,76","15,76","26,7","15,79","11,19","6,36","1,12","0,32",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400208,Açu,Municipal,Urbana,"184,94","193,48","230,17","240,68",,,"7,72","16,69","21,47","18,59","15,19","10,23","6,13","2,4","1,57",0,"1,75","11,08","22,57","28,27","14,03","13,81","5,98","2,18","0,33",0,0,"24,99","18,21","25,32","15,22","9,93","5,89","0,45",0,0,"17,78","13,8","27,89","18,09","12,76","8,05","1,11","0,5",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400208,Açu,Total - Estadual e Municipal,Rural,"165,72","183,13","217,42","223,28",,,"25,07","23,42","7,73","16,14","15,86","9,06","0,92","1,8",0,0,"4,57","15,77","24,34","25,8","13,76","9,59","3,5","1,82","0,84",0,0,"40,44","20,37","12,79","13,57","7,42","3,12","2,29",0,0,"31,73","19,3","24,53","11,64","8,36","3,3","1,15",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400208,Açu,Total - Estadual e Municipal,Total,"179,26","190,98","227,54","232,75","260,76","247,65","12,38","18,76","17,78","18,4","15,56","9,09","4,59","2,47","0,96",0,"2,79","11,82","23,32","26,51","15,64","12,1","5,41","1,71","0,7",0,0,"29,46","19,77","19,53","13,92","10,69","4,48","2,16",0,0,"23,2","17,28","25,09","16,78","11,52","4,82","0,81","0,5",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400208,Açu,Total - Estadual e Municipal,Urbana,"182,76",193,"231,05","236,05","260,76","247,65","9,11","17,56","20,37","18,98","15,48","9,1","5,54","2,64","1,21",0,"2,33","10,8","23,05","26,69","16,13","12,74","5,91","1,68","0,66",0,0,"25,64","19,56","21,87","14,03","11,82","4,95","2,12",0,0,"20,23","16,58","25,28","18,57","12,62","5,35","0,7","0,67",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400208,Açu,"Total - Federal, Estadual e Municipal",Rural,"165,72","183,13","217,42","223,28",,,"25,07","23,42","7,73","16,14","15,86","9,06","0,92","1,8",0,0,"4,57","15,77","24,34","25,8","13,76","9,59","3,5","1,82","0,84",0,0,"40,44","20,37","12,79","13,57","7,42","3,12","2,29",0,0,"31,73","19,3","24,53","11,64","8,36","3,3","1,15",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400208,Açu,"Total - Federal, Estadual e Municipal",Total,"179,26","190,98","227,54","232,75","260,76","247,65","12,38","18,76","17,78","18,4","15,56","9,09","4,59","2,47","0,96",0,"2,79","11,82","23,32","26,51","15,64","12,1","5,41","1,71","0,7",0,0,"29,46","19,77","19,53","13,92","10,69","4,48","2,16",0,0,"23,2","17,28","25,09","16,78","11,52","4,82","0,81","0,5",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400208,Açu,"Total - Federal, Estadual e Municipal",Urbana,"182,76",193,"231,05","236,05","260,76","247,65","9,11","17,56","20,37","18,98","15,48","9,1","5,54","2,64","1,21",0,"2,33","10,8","23,05","26,69","16,13","12,74","5,91","1,68","0,66",0,0,"25,64","19,56","21,87","14,03","11,82","4,95","2,12",0,0,"20,23","16,58","25,28","18,57","12,62","5,35","0,7","0,67",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400208,Açu,"Total - Federal, Estadual, Municipal e Privada",Rural,"165,72","183,13","217,42","223,28",,,"25,07","23,42","7,73","16,14","15,86","9,06","0,92","1,8",0,0,"4,57","15,77","24,34","25,8","13,76","9,59","3,5","1,82","0,84",0,0,"40,44","20,37","12,79","13,57","7,42","3,12","2,29",0,0,"31,73","19,3","24,53","11,64","8,36","3,3","1,15",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400208,Açu,"Total - Federal, Estadual, Municipal e Privada",Total,"179,26","190,98","227,54","232,75","260,76","247,65","12,38","18,76","17,78","18,4","15,56","9,09","4,59","2,47","0,96",0,"2,79","11,82","23,32","26,51","15,64","12,1","5,41","1,71","0,7",0,0,"29,46","19,77","19,53","13,92","10,69","4,48","2,16",0,0,"23,2","17,28","25,09","16,78","11,52","4,82","0,81","0,5",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400208,Açu,"Total - Federal, Estadual, Municipal e Privada",Urbana,"182,76",193,"231,05","236,05","260,76","247,65","9,11","17,56","20,37","18,98","15,48","9,1","5,54","2,64","1,21",0,"2,33","10,8","23,05","26,69","16,13","12,74","5,91","1,68","0,66",0,0,"25,64","19,56","21,87","14,03","11,82","4,95","2,12",0,0,"20,23","16,58","25,28","18,57","12,62","5,35","0,7","0,67",0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400307,Afonso Bezerra,Estadual,Total,"194,49","185,9",,,"248,79","242,68","3,85","19,23","19,23","19,23","15,38","3,85","3,85","11,54","3,85",0,"7,69","15,38","30,77","15,38","7,69","7,69","15,38",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400307,Afonso Bezerra,Estadual,Urbana,"194,49","185,9",,,"248,79","242,68","3,85","19,23","19,23","19,23","15,38","3,85","3,85","11,54","3,85",0,"7,69","15,38","30,77","15,38","7,69","7,69","15,38",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400307,Afonso Bezerra,Municipal,Rural,,,"222,09","220,56",,,,,,,,,,,,,,,,,,,,,,,,"21,72","15,15","43,94","15,15","4,04",0,0,0,0,"17,68","30,3","36,87","9,6","5,56",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400307,Afonso Bezerra,Municipal,Total,"168,53","172,23","215,86","221,67",,,"14,02","27,09","19,34","18,69","9,73","5,5","1,41","2,81","1,41",0,"12,8","18,06","27,8","20,36","11,19","4,16","1,41","2,81","1,41",0,0,"28,51","17,8","36,03","13,07","4,59",0,0,0,0,"26,28","21,42","27,4","17,1","5,42","2,36",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400307,Afonso Bezerra,Municipal,Urbana,"168,53","172,23","208,22","223,02",,,"14,02","27,09","19,34","18,69","9,73","5,5","1,41","2,81","1,41",0,"12,8","18,06","27,8","20,36","11,19","4,16","1,41","2,81","1,41",0,0,"36,84","21,05","26,32","10,53","5,26",0,0,0,0,"36,84","10,53","15,79","26,32","5,26","5,26",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400307,Afonso Bezerra,Total - Estadual e Municipal,Rural,,,"222,09","220,56",,,,,,,,,,,,,,,,,,,,,,,,"21,72","15,15","43,94","15,15","4,04",0,0,0,0,"17,68","30,3","36,87","9,6","5,56",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400307,Afonso Bezerra,Total - Estadual e Municipal,Total,"175,74","176,03","238,83","240,41","248,79","242,68","11,19","24,91","19,31","18,84","11,3","5,04","2,08","5,24","2,08",0,"11,38","17,31","28,62","18,98","10,22","5,14","5,29","2,03","1,02",0,0,"24,16","13,44","25,27","14,92","8,45","2,51","9,99","1,25",0,"18,09","18,93","23,6","17,52","11,36","6,14","1,86","1,25","1,25",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400307,Afonso Bezerra,Total - Estadual e Municipal,Urbana,"175,74","176,03","244,77","247,46","248,79","242,68","11,19","24,91","19,31","18,84","11,3","5,04","2,08","5,24","2,08",0,"11,38","17,31","28,62","18,98","10,22","5,14","5,29","2,03","1,02",0,0,"25,03","12,84","18,64","14,83","10,02","3,4","13,54","1,7",0,"18,23","14,89","18,88","20,34","13,42","8,32","2,52","1,7","1,7",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400307,Afonso Bezerra,"Total - Federal, Estadual e Municipal",Rural,,,"222,09","220,56",,,,,,,,,,,,,,,,,,,,,,,,"21,72","15,15","43,94","15,15","4,04",0,0,0,0,"17,68","30,3","36,87","9,6","5,56",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400307,Afonso Bezerra,"Total - Federal, Estadual e Municipal",Total,"175,74","176,03","238,83","240,41","248,79","242,68","11,19","24,91","19,31","18,84","11,3","5,04","2,08","5,24","2,08",0,"11,38","17,31","28,62","18,98","10,22","5,14","5,29","2,03","1,02",0,0,"24,16","13,44","25,27","14,92","8,45","2,51","9,99","1,25",0,"18,09","18,93","23,6","17,52","11,36","6,14","1,86","1,25","1,25",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400307,Afonso Bezerra,"Total - Federal, Estadual e Municipal",Urbana,"175,74","176,03","244,77","247,46","248,79","242,68","11,19","24,91","19,31","18,84","11,3","5,04","2,08","5,24","2,08",0,"11,38","17,31","28,62","18,98","10,22","5,14","5,29","2,03","1,02",0,0,"25,03","12,84","18,64","14,83","10,02","3,4","13,54","1,7",0,"18,23","14,89","18,88","20,34","13,42","8,32","2,52","1,7","1,7",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400307,Afonso Bezerra,"Total - Federal, Estadual, Municipal e Privada",Rural,,,"222,09","220,56",,,,,,,,,,,,,,,,,,,,,,,,"21,72","15,15","43,94","15,15","4,04",0,0,0,0,"17,68","30,3","36,87","9,6","5,56",0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400307,Afonso Bezerra,"Total - Federal, Estadual, Municipal e Privada",Total,"175,74","176,03","238,83","240,41","248,79","242,68","11,19","24,91","19,31","18,84","11,3","5,04","2,08","5,24","2,08",0,"11,38","17,31","28,62","18,98","10,22","5,14","5,29","2,03","1,02",0,0,"24,16","13,44","25,27","14,92","8,45","2,51","9,99","1,25",0,"18,09","18,93","23,6","17,52","11,36","6,14","1,86","1,25","1,25",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400307,Afonso Bezerra,"Total - Federal, Estadual, Municipal e Privada",Urbana,"175,74","176,03","244,77","247,46","248,79","242,68","11,19","24,91","19,31","18,84","11,3","5,04","2,08","5,24","2,08",0,"11,38","17,31","28,62","18,98","10,22","5,14","5,29","2,03","1,02",0,0,"25,03","12,84","18,64","14,83","10,02","3,4","13,54","1,7",0,"18,23","14,89","18,88","20,34","13,42","8,32","2,52","1,7","1,7",0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400406,Água Nova,Estadual,Total,,,"256,58","258,19","280,47","263,18",,,,,,,,,,,,,,,,,,,,,,"15,79","10,53","10,53","26,32","21,05","5,26","10,53",0,0,"10,53","5,26","26,32","31,58","15,79","5,26",0,"5,26",0,0,"9,77",13,"22,77","15,37","27,23","7,11","4,74",0,0,"15,37","25,43","10,06","37,29","4,74","7,11",0,0,0,0,0
24,Rio Grande do Norte,2400406,Água Nova,Estadual,Urbana,,,"256,58","258,19","280,47","263,18",,,,,,,,,,,,,,,,,,,,,,"15,79","10,53","10,53","26,32","21,05","5,26","10,53",0,0,"10,53","5,26","26,32","31,58","15,79","5,26",0,"5,26",0,0,"9,77",13,"22,77","15,37","27,23","7,11","4,74",0,0,"15,37","25,43","10,06","37,29","4,74","7,11",0,0,0,0,0
24,Rio Grande do Norte,2400406,Água Nova,Municipal,Total,"189,16","199,58","239,49","247,09",,,"7,6","15,19","18,66","18,03","14,06","15,05","5,95","1,98","3,48",0,0,"9,9",19,"22,14","28,45","9,43","3,48","7,6",0,0,0,"22,22","11,11","16,67","27,78","16,67","5,56",0,0,0,"22,22","22,22","5,56","5,56","22,22","16,67","5,56",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400406,Água Nova,Municipal,Urbana,"189,16","199,58","239,49","247,09",,,"7,6","15,19","18,66","18,03","14,06","15,05","5,95","1,98","3,48",0,0,"9,9",19,"22,14","28,45","9,43","3,48","7,6",0,0,0,"22,22","11,11","16,67","27,78","16,67","5,56",0,0,0,"22,22","22,22","5,56","5,56","22,22","16,67","5,56",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400406,Água Nova,Total - Estadual e Municipal,Total,"189,16","199,58","248,03","252,64","280,47","263,18","7,6","15,19","18,66","18,03","14,06","15,05","5,95","1,98","3,48",0,0,"9,9",19,"22,14","28,45","9,43","3,48","7,6",0,0,0,"19,01","10,82","13,6","27,05","18,86","5,41","5,26",0,0,"16,37","13,74","15,94","18,57","19,01","10,96","2,78","2,63",0,0,"9,77",13,"22,77","15,37","27,23","7,11","4,74",0,0,"15,37","25,43","10,06","37,29","4,74","7,11",0,0,0,0,0
24,Rio Grande do Norte,2400406,Água Nova,Total - Estadual e Municipal,Urbana,"189,16","199,58","248,03","252,64","280,47","263,18","7,6","15,19","18,66","18,03","14,06","15,05","5,95","1,98","3,48",0,0,"9,9",19,"22,14","28,45","9,43","3,48","7,6",0,0,0,"19,01","10,82","13,6","27,05","18,86","5,41","5,26",0,0,"16,37","13,74","15,94","18,57","19,01","10,96","2,78","2,63",0,0,"9,77",13,"22,77","15,37","27,23","7,11","4,74",0,0,"15,37","25,43","10,06","37,29","4,74","7,11",0,0,0,0,0
24,Rio Grande do Norte,2400406,Água Nova,"Total - Federal, Estadual e Municipal",Total,"189,16","199,58","248,03","252,64","280,47","263,18","7,6","15,19","18,66","18,03","14,06","15,05","5,95","1,98","3,48",0,0,"9,9",19,"22,14","28,45","9,43","3,48","7,6",0,0,0,"19,01","10,82","13,6","27,05","18,86","5,41","5,26",0,0,"16,37","13,74","15,94","18,57","19,01","10,96","2,78","2,63",0,0,"9,77",13,"22,77","15,37","27,23","7,11","4,74",0,0,"15,37","25,43","10,06","37,29","4,74","7,11",0,0,0,0,0
24,Rio Grande do Norte,2400406,Água Nova,"Total - Federal, Estadual e Municipal",Urbana,"189,16","199,58","248,03","252,64","280,47","263,18","7,6","15,19","18,66","18,03","14,06","15,05","5,95","1,98","3,48",0,0,"9,9",19,"22,14","28,45","9,43","3,48","7,6",0,0,0,"19,01","10,82","13,6","27,05","18,86","5,41","5,26",0,0,"16,37","13,74","15,94","18,57","19,01","10,96","2,78","2,63",0,0,"9,77",13,"22,77","15,37","27,23","7,11","4,74",0,0,"15,37","25,43","10,06","37,29","4,74","7,11",0,0,0,0,0
24,Rio Grande do Norte,2400406,Água Nova,"Total - Federal, Estadual, Municipal e Privada",Total,"189,16","199,58","248,03","252,64","280,47","263,18","7,6","15,19","18,66","18,03","14,06","15,05","5,95","1,98","3,48",0,0,"9,9",19,"22,14","28,45","9,43","3,48","7,6",0,0,0,"19,01","10,82","13,6","27,05","18,86","5,41","5,26",0,0,"16,37","13,74","15,94","18,57","19,01","10,96","2,78","2,63",0,0,"9,77",13,"22,77","15,37","27,23","7,11","4,74",0,0,"15,37","25,43","10,06","37,29","4,74","7,11",0,0,0,0,0
24,Rio Grande do Norte,2400406,Água Nova,"Total - Federal, Estadual, Municipal e Privada",Urbana,"189,16","199,58","248,03","252,64","280,47","263,18","7,6","15,19","18,66","18,03","14,06","15,05","5,95","1,98","3,48",0,0,"9,9",19,"22,14","28,45","9,43","3,48","7,6",0,0,0,"19,01","10,82","13,6","27,05","18,86","5,41","5,26",0,0,"16,37","13,74","15,94","18,57","19,01","10,96","2,78","2,63",0,0,"9,77",13,"22,77","15,37","27,23","7,11","4,74",0,0,"15,37","25,43","10,06","37,29","4,74","7,11",0,0,0,0,0
24,Rio Grande do Norte,2400505,Alexandria,Estadual,Total,"165,4","180,09","258,46","253,24",,,"7,69","30,77","23,08","15,38","15,38","7,69",0,0,0,0,"7,69","15,38","38,46","7,69","15,38",0,"15,38",0,0,0,0,"7,33","12,13","24,53","22,29","13,33","13,27","5,65","1,48",0,"7,82","19,59","17,57","24,75","19,62","8,96","1,69",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400505,Alexandria,Estadual,Urbana,"165,4","180,09","258,46","253,24",,,"7,69","30,77","23,08","15,38","15,38","7,69",0,0,0,0,"7,69","15,38","38,46","7,69","15,38",0,"15,38",0,0,0,0,"7,33","12,13","24,53","22,29","13,33","13,27","5,65","1,48",0,"7,82","19,59","17,57","24,75","19,62","8,96","1,69",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400505,Alexandria,Municipal,Total,"191,32","202,22","234,73","240,41",,,"6,39",13,"17,4","24,54","15,11","11,02","8,77","2,78","1,01",0,"1,85","6,56","18,27","21,09","22,66","18,32","8,64","2,03","0,58",0,0,"24,1","19,87","14,98","14,66","22,48","3,91",0,0,0,"18,57","16,61","20,2","20,52","20,52","3,58",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400505,Alexandria,Municipal,Urbana,"191,32","202,22","234,73","240,41",,,"6,39",13,"17,4","24,54","15,11","11,02","8,77","2,78","1,01",0,"1,85","6,56","18,27","21,09","22,66","18,32","8,64","2,03","0,58",0,0,"24,1","19,87","14,98","14,66","22,48","3,91",0,0,0,"18,57","16,61","20,2","20,52","20,52","3,58",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400505,Alexandria,Total - Estadual e Municipal,Total,"189,41","200,59","247,75","247,45",,,"6,48","14,31","17,81","23,86","15,13","10,77","8,12","2,57","0,94",0,"2,28","7,21","19,76","20,1","22,12","16,97","9,14","1,88","0,53",0,0,"14,9","15,62","20,22","18,84","17,46","9,04","3,1","0,81",0,"12,67","18,25","18,76","22,84","20,03","6,53","0,93",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400505,Alexandria,Total - Estadual e Municipal,Urbana,"189,41","200,59","247,75","247,45",,,"6,48","14,31","17,81","23,86","15,13","10,77","8,12","2,57","0,94",0,"2,28","7,21","19,76","20,1","22,12","16,97","9,14","1,88","0,53",0,0,"14,9","15,62","20,22","18,84","17,46","9,04","3,1","0,81",0,"12,67","18,25","18,76","22,84","20,03","6,53","0,93",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400505,Alexandria,"Total - Federal, Estadual e Municipal",Total,"189,41","200,59","247,75","247,45",,,"6,48","14,31","17,81","23,86","15,13","10,77","8,12","2,57","0,94",0,"2,28","7,21","19,76","20,1","22,12","16,97","9,14","1,88","0,53",0,0,"14,9","15,62","20,22","18,84","17,46","9,04","3,1","0,81",0,"12,67","18,25","18,76","22,84","20,03","6,53","0,93",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400505,Alexandria,"Total - Federal, Estadual e Municipal",Urbana,"189,41","200,59","247,75","247,45",,,"6,48","14,31","17,81","23,86","15,13","10,77","8,12","2,57","0,94",0,"2,28","7,21","19,76","20,1","22,12","16,97","9,14","1,88","0,53",0,0,"14,9","15,62","20,22","18,84","17,46","9,04","3,1","0,81",0,"12,67","18,25","18,76","22,84","20,03","6,53","0,93",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2400505,Alexandria,"Total - Federal, Estadual, Municipal e Privada",Total,"189,41","200,59","247,75","247,45",,,"6,48","14,31","17,81","23,86","15,13","10,77","8,12","2,57","0,94",0,"2,28","7,21","19,76","20,1","22,12","16,97","9,14","1,88","0,53",0,0,"14,9","15,62","20,22","18,84","17,46","9,04","3,1","0,81",0,"12,67","18,25","18,76","22,84","20,03","6,53","0,93",0,0,0,,,,,,,,,,,,,,,,,,,,
